/home/cpaliard/Documents/stylegan2-ada-pytorch/projector.py:226: DeprecationWarning: LANCZOS is deprecated and will be removed in Pillow 10 (2023-07-01). Use Resampling.LANCZOS instead.
  target_pil = target_pil.resize((G.img_resolution, G.img_resolution), PIL.Image.LANCZOS)
Loading networks from "https://nvlabs-fi-cdn.nvidia.com/stylegan2-ada-pytorch/pretrained/ffhq.pkl"...
Computing W midpoint and stddev using 1 samples...
Setting up PyTorch plugin "bias_act_plugin"... Done.
Setting up PyTorch plugin "upfirdn2d_plugin"... /home/cpaliard/miniconda3/envs/sg_env/lib/python3.10/site-packages/torch/nn/modules/module.py:1130: UserWarning: operator() profile_node %106 : int = prim::profile_ivalue(%104)
 does not have profile information (Triggered internally at  ../torch/csrc/jit/codegen/cuda/graph_fuser.cpp:104.)
step  114/1000: dist 0.2066 loss 10.6144
step  115/1000: dist 0.2024 loss 6.4316
step  116/1000: dist 0.2122 loss 9.3859
step  117/1000: dist 0.2270 loss 17.3839
step  118/1000: dist 0.2131 loss 22.2412
step  119/1000: dist 0.2181 loss 18.2738
step  120/1000: dist 0.2033 loss 7.7475
step  121/1000: dist 0.2150 loss 6.1155
step  122/1000: dist 0.2074 loss 12.1088
step  123/1000: dist 0.2009 loss 10.1359
step  124/1000: dist 0.2024 loss 5.1375
step  125/1000: dist 0.1987 loss 7.8823
step  126/1000: dist 0.2067 loss 8.0210
step  127/1000: dist 0.2178 loss 5.3681
step  128/1000: dist 0.2250 loss 9.5677
step  129/1000: dist 0.2125 loss 10.9856
step  130/1000: dist 0.1972 loss 7.0774
step  131/1000: dist 0.1956 loss 7.1796
step  132/1000: dist 0.1911 loss 5.4231
step  133/1000: dist 0.2134 loss 2.1132
step  134/1000: dist 0.1933 loss 5.5779
step  135/1000: dist 0.2011 loss 8.5396
step  136/1000: dist 0.1869 loss 8.2868
step  137/1000: dist 0.1917 loss 11.6279
step  138/1000: dist 0.2234 loss 13.9810
step  139/1000: dist 0.1972 loss 10.4960
step  140/1000: dist 0.1943 loss 5.8907
step  141/1000: dist 0.1875 loss 4.3231
step  142/1000: dist 0.1840 loss 6.5974
step  143/1000: dist 0.1855 loss 8.1007
step  144/1000: dist 0.1910 loss 4.3060
step  145/1000: dist 0.1823 loss 2.5592
step  146/1000: dist 0.1911 loss 6.3934
step  147/1000: dist 0.1788 loss 7.3591
step  148/1000: dist 0.1817 loss 5.3442
step  149/1000: dist 0.1818 loss 7.9584
step  150/1000: dist 0.1812 loss 12.8709
step  151/1000: dist 0.2002 loss 12.3427
step  152/1000: dist 0.1802 loss 6.4870
step  153/1000: dist 0.1833 loss 3.0067
step  154/1000: dist 0.1728 loss 5.4615
step  155/1000: dist 0.1723 loss 9.7139
step  156/1000: dist 0.1799 loss 11.8336
step  157/1000: dist 0.1861 loss 13.0100
step  158/1000: dist 0.1766 loss 15.6523
step  159/1000: dist 0.1792 loss 17.4770
step  160/1000: dist 0.1785 loss 15.0197
step  161/1000: dist 0.1769 loss 10.4441
step  162/1000: dist 0.1888 loss 9.6798
step  163/1000: dist 0.1820 loss 12.8534
step  164/1000: dist 0.1790 loss 13.2431
step  165/1000: dist 0.1677 loss 7.5519
step  166/1000: dist 0.1724 loss 2.3381
step  167/1000: dist 0.1705 loss 3.9734
step  168/1000: dist 0.1784 loss 8.6922
step  169/1000: dist 0.1812 loss 9.7174
step  170/1000: dist 0.1715 loss 7.6062
step  171/1000: dist 0.1844 loss 7.0444
step  172/1000: dist 0.1711 loss 8.4022
step  173/1000: dist 0.1688 loss 8.4347
step  174/1000: dist 0.1844 loss 6.1404
step  175/1000: dist 0.1687 loss 3.6683
step  176/1000: dist 0.1626 loss 3.0591
step  177/1000: dist 0.1707 loss 4.1131
step  178/1000: dist 0.1641 loss 5.6609
step  179/1000: dist 0.1819 loss 7.0660
step  180/1000: dist 0.1711 loss 8.2236
step  181/1000: dist 0.1779 loss 9.4511
step  182/1000: dist 0.1723 loss 10.4062
step  183/1000: dist 0.1691 loss 9.7912
step  184/1000: dist 0.1675 loss 7.0830
step  185/1000: dist 0.1775 loss 4.9347
step  186/1000: dist 0.1633 loss 5.8595
step  187/1000: dist 0.1714 loss 8.8519
step  188/1000: dist 0.1626 loss 11.0564
step  189/1000: dist 0.1653 loss 11.6290
step  190/1000: dist 0.1721 loss 12.6739
step  191/1000: dist 0.1802 loss 15.1204
step  192/1000: dist 0.1685 loss 16.7164
step  193/1000: dist 0.1609 loss 17.7873
step  194/1000: dist 0.1609 loss 22.3233
step  195/1000: dist 0.1565 loss 26.3475
step  196/1000: dist 0.1616 loss 18.1191
step  197/1000: dist 0.1748 loss 9.8199
step  198/1000: dist 0.1603 loss 14.6983
step  199/1000: dist 0.1538 loss 16.2820
step  200/1000: dist 0.1578 loss 7.5439
step  201/1000: dist 0.1525 loss 8.4117
step  202/1000: dist 0.1560 loss 14.1395
step  203/1000: dist 0.1521 loss 7.6177
step  204/1000: dist 0.1659 loss 6.0834
step  205/1000: dist 0.1580 loss 16.1752
step  206/1000: dist 0.1558 loss 18.9439
step  207/1000: dist 0.1598 loss 18.5171
step  208/1000: dist 0.1483 loss 18.2815
step  209/1000: dist 0.1490 loss 8.9158
step  210/1000: dist 0.1570 loss 5.1949
step  211/1000: dist 0.1473 loss 11.9849
step  212/1000: dist 0.1487 loss 11.8714
step  213/1000: dist 0.1510 loss 6.7406
step  214/1000: dist 0.1544 loss 5.5265
step  215/1000: dist 0.1645 loss 6.7089
step  216/1000: dist 0.1483 loss 9.2529
step  217/1000: dist 0.1534 loss 8.7719
step  218/1000: dist 0.1639 loss 6.2248
step  219/1000: dist 0.1503 loss 8.3245
step  220/1000: dist 0.1539 loss 8.3812
step  221/1000: dist 0.1556 loss 3.1974
step  222/1000: dist 0.1504 loss 1.9330
step  223/1000: dist 0.1465 loss 3.7300
step  224/1000: dist 0.1498 loss 3.3227
step  225/1000: dist 0.1693 loss 2.9866
step  226/1000: dist 0.1521 loss 3.5547
step  227/1000: dist 0.1543 loss 3.6183
step  228/1000: dist 0.1561 loss 2.9364
step  229/1000: dist 0.1480 loss 2.2206
step  230/1000: dist 0.1492 loss 3.3511
step  231/1000: dist 0.1521 loss 5.3121
step  232/1000: dist 0.1503 loss 5.9693
step  233/1000: dist 0.1457 loss 6.9458
step  234/1000: dist 0.1486 loss 8.2971
step  235/1000: dist 0.1539 loss 7.3183
step  236/1000: dist 0.1519 loss 4.9743
step  237/1000: dist 0.1437 loss 4.0478
step  238/1000: dist 0.1452 loss 5.0545
step  239/1000: dist 0.1421 loss 7.5490
step  240/1000: dist 0.1477 loss 10.9029
step  241/1000: dist 0.1387 loss 14.3100
step  242/1000: dist 0.1516 loss 18.0460
step  243/1000: dist 0.1496 loss 20.9242
step  244/1000: dist 0.1379 loss 18.0846
step  245/1000: dist 0.1362 loss 9.0090
step  246/1000: dist 0.1468 loss 4.1742
step  247/1000: dist 0.1423 loss 8.3761
step  248/1000: dist 0.1488 loss 11.7640
step  249/1000: dist 0.1393 loss 7.4276
step  250/1000: dist 0.1474 loss 4.6532
step  251/1000: dist 0.1413 loss 9.4394
step  252/1000: dist 0.1435 loss 12.2637
step  253/1000: dist 0.1505 loss 10.0926
step  254/1000: dist 0.1396 loss 12.4107
step  255/1000: dist 0.1343 loss 17.9693
step  256/1000: dist 0.1392 loss 17.9211
step  257/1000: dist 0.1548 loss 15.9418
step  258/1000: dist 0.1417 loss 17.2344
step  259/1000: dist 0.1491 loss 15.1374
step  260/1000: dist 0.1401 loss 8.9670
step  261/1000: dist 0.1478 loss 7.7037
step  262/1000: dist 0.1440 loss 12.0238
step  263/1000: dist 0.1501 loss 16.9265
step  264/1000: dist 0.1448 loss 20.9045
step  265/1000: dist 0.1347 loss 19.6951
step  266/1000: dist 0.1438 loss 11.5166
step  267/1000: dist 0.1314 loss 5.5983
step  268/1000: dist 0.1351 loss 7.9375
step  269/1000: dist 0.1355 loss 10.7201
step  270/1000: dist 0.1326 loss 8.0953
step  271/1000: dist 0.1287 loss 4.4751
step  272/1000: dist 0.1321 loss 5.0263
step  273/1000: dist 0.1395 loss 7.1119
step  274/1000: dist 0.1332 loss 5.9794
step  275/1000: dist 0.1358 loss 3.5852
step  276/1000: dist 0.1332 loss 4.8389
step  277/1000: dist 0.1283 loss 7.4345
step  278/1000: dist 0.1326 loss 6.5196
step  279/1000: dist 0.1304 loss 5.4628
step  280/1000: dist 0.1483 loss 9.2294
step  281/1000: dist 0.1322 loss 14.1155
step  282/1000: dist 0.1369 loss 16.5749
step  283/1000: dist 0.1251 loss 20.1168
step  284/1000: dist 0.1296 loss 25.6585
step  285/1000: dist 0.1264 loss 26.9740
step  286/1000: dist 0.1258 loss 21.4610
step  287/1000: dist 0.1283 loss 13.3720
step  288/1000: dist 0.1246 loss 7.4358
step  289/1000: dist 0.1314 loss 6.4278
step  290/1000: dist 0.1280 loss 9.0517
step  291/1000: dist 0.1295 loss 10.4921
step  292/1000: dist 0.1241 loss 7.6884
step  293/1000: dist 0.1210 loss 4.7803
step  294/1000: dist 0.1245 loss 6.1489
step  295/1000: dist 0.1282 loss 7.7853
step  296/1000: dist 0.1246 loss 5.3109
step  297/1000: dist 0.1208 loss 3.0984
step  298/1000: dist 0.1224 loss 5.4086
step  299/1000: dist 0.1258 loss 7.6185
step  300/1000: dist 0.1226 loss 5.4907
step  301/1000: dist 0.1202 loss 3.4504
step  302/1000: dist 0.1234 loss 5.7163
step  303/1000: dist 0.1193 loss 8.8192
step  304/1000: dist 0.1191 loss 9.2588
step  305/1000: dist 0.1204 loss 9.8991
step  306/1000: dist 0.1213 loss 13.8633
step  307/1000: dist 0.1178 loss 19.8245
step  308/1000: dist 0.1227 loss 23.9105
step  309/1000: dist 0.1248 loss 23.7561
step  310/1000: dist 0.1208 loss 22.1111
step  311/1000: dist 0.1254 loss 26.1510
step  312/1000: dist 0.1202 loss 33.4607
step  313/1000: dist 0.1174 loss 30.7898
step  314/1000: dist 0.1177 loss 15.5695
step  315/1000: dist 0.1179 loss 6.0910
step  316/1000: dist 0.1194 loss 13.6775
step  317/1000: dist 0.1165 loss 22.8344
step  318/1000: dist 0.1190 loss 17.9340
step  319/1000: dist 0.1144 loss 9.9678
step  320/1000: dist 0.1156 loss 14.3182
step  321/1000: dist 0.1183 loss 21.4663
step  322/1000: dist 0.1128 loss 17.0317
step  323/1000: dist 0.1169 loss 8.5968
step  324/1000: dist 0.1165 loss 8.7788
step  325/1000: dist 0.1237 loss 13.3751
step  326/1000: dist 0.1159 loss 15.1323
step  327/1000: dist 0.1151 loss 16.0939
step  328/1000: dist 0.1147 loss 16.5171
step  329/1000: dist 0.1165 loss 13.5616
step  330/1000: dist 0.1236 loss 10.1106
step  331/1000: dist 0.1170 loss 9.3603
step  332/1000: dist 0.1101 loss 8.0342
step  333/1000: dist 0.1158 loss 5.4283
step  334/1000: dist 0.1107 loss 6.6594
step  335/1000: dist 0.1162 loss 11.1081
step  336/1000: dist 0.1114 loss 11.6568
step  337/1000: dist 0.1245 loss 7.6279
step  338/1000: dist 0.1143 loss 4.7057
step  339/1000: dist 0.1308 loss 4.6203
step  340/1000: dist 0.1128 loss 4.5180
step  341/1000: dist 0.1137 loss 3.6343
step  342/1000: dist 0.1110 loss 2.8617
step  343/1000: dist 0.1117 loss 2.5632
step  344/1000: dist 0.1161 loss 2.9807
step  345/1000: dist 0.1103 loss 3.7103
step  346/1000: dist 0.1104 loss 3.3500
step  347/1000: dist 0.1098 loss 1.7994
step  348/1000: dist 0.1094 loss 0.9284
step  349/1000: dist 0.1105 loss 1.4412
step  350/1000: dist 0.1136 loss 2.0269
step  351/1000: dist 0.1113 loss 1.9414
step  352/1000: dist 0.1113 loss 1.6893
step  353/1000: dist 0.1096 loss 1.4229
step  354/1000: dist 0.1084 loss 0.9546
step  355/1000: dist 0.1074 loss 0.6666
step  356/1000: dist 0.1075 loss 0.8913
step  357/1000: dist 0.1060 loss 1.1981
step  358/1000: dist 0.1090 loss 1.1636
step  359/1000: dist 0.1056 loss 0.9490
step  360/1000: dist 0.1070 loss 0.8100
step  361/1000: dist 0.1077 loss 0.7167
step  362/1000: dist 0.1073 loss 0.6913
step  363/1000: dist 0.1088 loss 0.8280
step  364/1000: dist 0.1072 loss 1.0412
step  365/1000: dist 0.1050 loss 1.2284
step  366/1000: dist 0.1040 loss 1.4848
step  367/1000: dist 0.1052 loss 1.8974
step  368/1000: dist 0.1067 loss 2.3923
step  369/1000: dist 0.1046 loss 2.9298
step  370/1000: dist 0.1021 loss 3.6630
step  371/1000: dist 0.1017 loss 4.5536
step  372/1000: dist 0.1052 loss 5.2858
step  373/1000: dist 0.1040 loss 5.3938
step  374/1000: dist 0.1000 loss 4.9215
step  375/1000: dist 0.1012 loss 4.4042
step  376/1000: dist 0.1045 loss 4.7613
step  377/1000: dist 0.1044 loss 6.6652
step  378/1000: dist 0.1007 loss 10.1232
step  379/1000: dist 0.1018 loss 14.0757
step  380/1000: dist 0.1058 loss 16.6712
step  381/1000: dist 0.1014 loss 16.0530
step  382/1000: dist 0.1076 loss 12.1341
step  383/1000: dist 0.1062 loss 6.8384
step  384/1000: dist 0.1026 loss 3.1058
step  385/1000: dist 0.0999 loss 2.8397
step  386/1000: dist 0.0998 loss 5.0755
step  387/1000: dist 0.1037 loss 6.7250
step  388/1000: dist 0.1006 loss 5.6957
step  389/1000: dist 0.1010 loss 2.9827
step  390/1000: dist 0.1016 loss 1.3227
step  391/1000: dist 0.1012 loss 2.0351
step  392/1000: dist 0.0993 loss 3.5521
step  393/1000: dist 0.0987 loss 3.6057
step  394/1000: dist 0.0985 loss 2.1693
step  395/1000: dist 0.0978 loss 1.2412
step  396/1000: dist 0.0988 loss 2.0327
step  397/1000: dist 0.0979 loss 3.5496
step  398/1000: dist 0.0988 loss 4.4774
step  399/1000: dist 0.0999 loss 5.4767
step  400/1000: dist 0.0992 loss 8.5291
step  401/1000: dist 0.0981 loss 13.9264
step  402/1000: dist 0.0975 loss 18.1141
step  403/1000: dist 0.0999 loss 15.7268
step  404/1000: dist 0.1015 loss 7.0214
step  405/1000: dist 0.0970 loss 1.2938
step  406/1000: dist 0.0991 loss 4.6879
step  407/1000: dist 0.0977 loss 11.0054
step  408/1000: dist 0.0983 loss 11.5014
step  409/1000: dist 0.0971 loss 8.5485
step  410/1000: dist 0.1001 loss 10.9541
step  411/1000: dist 0.0987 loss 16.7760
step  412/1000: dist 0.0952 loss 16.2151
step  413/1000: dist 0.0950 loss 9.3831
step  414/1000: dist 0.0958 loss 6.9205
step  415/1000: dist 0.0959 loss 12.0590
step  416/1000: dist 0.0960 loss 18.2887
step  417/1000: dist 0.0952 loss 21.1875
step  418/1000: dist 0.0970 loss 18.9152
step  419/1000: dist 0.0947 loss 11.8182
step  420/1000: dist 0.0964 loss 8.2633
step  421/1000: dist 0.0943 loss 17.7730
step  422/1000: dist 0.0951 loss 34.9454
step  423/1000: dist 0.0938 loss 39.9868
step  424/1000: dist 0.0978 loss 22.3563
step  425/1000: dist 0.0928 loss 3.1267
step  426/1000: dist 0.0955 loss 8.3940
step  427/1000: dist 0.0936 loss 21.5609
step  428/1000: dist 0.0930 loss 14.5578
step  429/1000: dist 0.0925 loss 1.4797
step  430/1000: dist 0.0933 loss 7.4160
step  431/1000: dist 0.0930 loss 14.6744
step  432/1000: dist 0.0923 loss 6.1907
step  433/1000: dist 0.0930 loss 2.6506
step  434/1000: dist 0.0921 loss 9.8285
step  435/1000: dist 0.0936 loss 9.3120
step  436/1000: dist 0.0911 loss 6.6243
step  437/1000: dist 0.0927 loss 11.7335
step  438/1000: dist 0.0925 loss 13.7171
step  439/1000: dist 0.0924 loss 12.1916
step  440/1000: dist 0.0900 loss 12.8381
step  441/1000: dist 0.0893 loss 8.1428
step  442/1000: dist 0.0896 loss 2.6274
step  443/1000: dist 0.0895 loss 5.4952
step  444/1000: dist 0.0893 loss 9.0863
step  445/1000: dist 0.0895 loss 10.4117
step  446/1000: dist 0.0891 loss 13.8785
step  447/1000: dist 0.0897 loss 15.8981
step  448/1000: dist 0.0887 loss 17.4503
step  449/1000: dist 0.0886 loss 22.0194
step  450/1000: dist 0.0893 loss 21.3379
step  451/1000: dist 0.0895 loss 12.1814
step  452/1000: dist 0.0891 loss 4.3147
step  453/1000: dist 0.0871 loss 4.1703
step  454/1000: dist 0.0879 loss 11.0226
step  455/1000: dist 0.0904 loss 19.7061
step  456/1000: dist 0.0878 loss 23.7124
step  457/1000: dist 0.0873 loss 23.7252
step  458/1000: dist 0.0914 loss 22.2551
step  459/1000: dist 0.0894 loss 15.3439
step  460/1000: dist 0.0866 loss 8.6038
step  461/1000: dist 0.0859 loss 11.5472
step  462/1000: dist 0.0907 loss 19.8078
step  463/1000: dist 0.0880 loss 23.3974
step  464/1000: dist 0.0862 loss 23.7449
step  465/1000: dist 0.0882 loss 29.3450
step  466/1000: dist 0.0878 loss 36.4995
step  467/1000: dist 0.0866 loss 36.2730
step  468/1000: dist 0.0855 loss 30.5059
step  469/1000: dist 0.0856 loss 26.2492
step  470/1000: dist 0.0848 loss 25.5841
step  471/1000: dist 0.0856 loss 23.7768
step  472/1000: dist 0.0856 loss 18.8903
step  473/1000: dist 0.0863 loss 12.1527
step  474/1000: dist 0.0846 loss 8.8345
step  475/1000: dist 0.0856 loss 14.7310
step  476/1000: dist 0.0870 loss 20.2544
step  477/1000: dist 0.0850 loss 15.4467
step  478/1000: dist 0.0860 loss 13.8662
step  479/1000: dist 0.0841 loss 25.8122
step  480/1000: dist 0.0845 loss 34.9227
step  481/1000: dist 0.0852 loss 31.3198
step  482/1000: dist 0.0845 loss 27.9172
step  483/1000: dist 0.0851 loss 24.8797
step  484/1000: dist 0.0843 loss 13.4973
step  485/1000: dist 0.0846 loss 7.0311
step  486/1000: dist 0.0847 loss 14.5959
step  487/1000: dist 0.0839 loss 17.7610
step  488/1000: dist 0.0843 loss 7.6546
step  489/1000: dist 0.0846 loss 3.1383
step  490/1000: dist 0.0848 loss 10.3127
step  491/1000: dist 0.0836 loss 11.4302
step  492/1000: dist 0.0822 loss 3.9882
step  493/1000: dist 0.0833 loss 3.3776
step  494/1000: dist 0.0846 loss 8.5723
step  495/1000: dist 0.0831 loss 8.1786
step  496/1000: dist 0.0824 loss 6.4860
step  497/1000: dist 0.0835 loss 10.8008
step  498/1000: dist 0.0826 loss 15.9456
step  499/1000: dist 0.0822 loss 18.6523
step  500/1000: dist 0.0811 loss 18.6020
step  501/1000: dist 0.0813 loss 12.1432
step  502/1000: dist 0.0812 loss 3.4221
step  503/1000: dist 0.0817 loss 3.0638
step  504/1000: dist 0.0815 loss 7.9605
step  505/1000: dist 0.0811 loss 8.9951
step  506/1000: dist 0.0807 loss 6.5422
step  507/1000: dist 0.0817 loss 4.8493
step  508/1000: dist 0.0822 loss 6.4193
step  509/1000: dist 0.0800 loss 11.4646
step  510/1000: dist 0.0827 loss 15.8128
step  511/1000: dist 0.0822 loss 16.5417
step  512/1000: dist 0.0802 loss 16.1962
step  513/1000: dist 0.0809 loss 12.9769
step  514/1000: dist 0.0820 loss 5.2383
step  515/1000: dist 0.0804 loss 0.9199
step  516/1000: dist 0.0801 loss 5.3907
step  517/1000: dist 0.0803 loss 9.9626
step  518/1000: dist 0.0804 loss 6.5999
step  519/1000: dist 0.0800 loss 1.3585
step  520/1000: dist 0.0792 loss 2.0748
step  521/1000: dist 0.0800 loss 5.6990
step  522/1000: dist 0.0808 loss 5.8349
step  523/1000: dist 0.0794 loss 3.5171
step  524/1000: dist 0.0791 loss 4.6217
step  525/1000: dist 0.0800 loss 9.7993
step  526/1000: dist 0.0805 loss 15.1041
step  527/1000: dist 0.0795 loss 19.2320
step  528/1000: dist 0.0780 loss 22.2537
step  529/1000: dist 0.0784 loss 18.9983
step  530/1000: dist 0.0786 loss 10.1983
step  531/1000: dist 0.0778 loss 7.2307
step  532/1000: dist 0.0782 loss 15.7854
step  533/1000: dist 0.0776 loss 25.2770
step  534/1000: dist 0.0776 loss 23.4265
step  535/1000: dist 0.0779 loss 13.4550
step  536/1000: dist 0.0773 loss 7.5875
step  537/1000: dist 0.0794 loss 8.8872
step  538/1000: dist 0.0777 loss 11.7845
step  539/1000: dist 0.0774 loss 14.8554
step  540/1000: dist 0.0771 loss 19.2246
step  541/1000: dist 0.0768 loss 20.9891
step  542/1000: dist 0.0770 loss 18.1059
step  543/1000: dist 0.0762 loss 13.7515
step  544/1000: dist 0.0762 loss 9.4739
step  545/1000: dist 0.0769 loss 6.3391
step  546/1000: dist 0.0768 loss 8.7995
step  547/1000: dist 0.0758 loss 15.7005
step  548/1000: dist 0.0777 loss 17.4156
step  549/1000: dist 0.0760 loss 13.2364
step  550/1000: dist 0.0762 loss 12.5918
step  551/1000: dist 0.0758 loss 14.1404
step  552/1000: dist 0.0764 loss 8.7214
step  553/1000: dist 0.0756 loss 1.1238
step  554/1000: dist 0.0753 loss 2.5397
step  555/1000: dist 0.0759 loss 8.6040
step  556/1000: dist 0.0752 loss 8.1077
step  557/1000: dist 0.0747 loss 2.9961
step  558/1000: dist 0.0746 loss 1.6649
step  559/1000: dist 0.0753 loss 3.5305
step  560/1000: dist 0.0754 loss 3.8738
step  561/1000: dist 0.0745 loss 3.0234
step  562/1000: dist 0.0743 loss 2.5824
step  563/1000: dist 0.0748 loss 1.9366
step  564/1000: dist 0.0744 loss 1.4482
step  565/1000: dist 0.0741 loss 2.1455
step  566/1000: dist 0.0742 loss 2.6848
step  567/1000: dist 0.0741 loss 1.7531
step  568/1000: dist 0.0741 loss 1.0870
step  569/1000: dist 0.0745 loss 2.2084
step  570/1000: dist 0.0736 loss 3.6177
step  571/1000: dist 0.0744 loss 4.0438
step  572/1000: dist 0.0736 loss 5.0324
step  573/1000: dist 0.0735 loss 7.9551
step  574/1000: dist 0.0733 loss 11.4508
step  575/1000: dist 0.0734 loss 12.9992
step  576/1000: dist 0.0736 loss 11.5374
step  577/1000: dist 0.0731 loss 7.3306
step  578/1000: dist 0.0730 loss 2.8411
step  579/1000: dist 0.0729 loss 1.3023
step  580/1000: dist 0.0726 loss 3.7667
step  581/1000: dist 0.0728 loss 7.7737
step  582/1000: dist 0.0728 loss 9.7585
step  583/1000: dist 0.0724 loss 8.6950
step  584/1000: dist 0.0725 loss 6.0209
step  585/1000: dist 0.0725 loss 3.6809
step  586/1000: dist 0.0721 loss 2.9092
step  587/1000: dist 0.0723 loss 3.5839
step  588/1000: dist 0.0718 loss 4.0818
step  589/1000: dist 0.0723 loss 3.2796
step  590/1000: dist 0.0718 loss 1.9514
step  591/1000: dist 0.0717 loss 1.7151
step  592/1000: dist 0.0718 loss 2.5018
step  593/1000: dist 0.0715 loss 2.5690
step  594/1000: dist 0.0717 loss 1.4641
step  595/1000: dist 0.0713 loss 0.7884
step  596/1000: dist 0.0716 loss 1.4050
step  597/1000: dist 0.0713 loss 1.9480
step  598/1000: dist 0.0710 loss 1.2784
step  599/1000: dist 0.0716 loss 0.4103
step  600/1000: dist 0.0711 loss 0.6471
step  601/1000: dist 0.0708 loss 1.3340
step  602/1000: dist 0.0710 loss 1.1386
step  603/1000: dist 0.0710 loss 0.3649
step  604/1000: dist 0.0707 loss 0.2550
step  605/1000: dist 0.0708 loss 0.8118
step  606/1000: dist 0.0704 loss 0.9715
step  607/1000: dist 0.0703 loss 0.5101
step  608/1000: dist 0.0703 loss 0.3017
step  609/1000: dist 0.0705 loss 0.7572
step  610/1000: dist 0.0701 loss 1.3271
step  611/1000: dist 0.0703 loss 1.7202
step  612/1000: dist 0.0702 loss 2.5779
step  613/1000: dist 0.0700 loss 4.7546
step  614/1000: dist 0.0699 loss 8.4914
step  615/1000: dist 0.0703 loss 13.6039
step  616/1000: dist 0.0699 loss 18.3423
step  617/1000: dist 0.0701 loss 19.0221
step  618/1000: dist 0.0698 loss 11.9870
step  619/1000: dist 0.0698 loss 2.7203
step  620/1000: dist 0.0696 loss 0.6472
step  621/1000: dist 0.0696 loss 5.9922
step  622/1000: dist 0.0692 loss 9.1580
step  623/1000: dist 0.0692 loss 4.7939
step  624/1000: dist 0.0695 loss 0.3474
step  625/1000: dist 0.0693 loss 2.4990
step  626/1000: dist 0.0693 loss 5.6704
step  627/1000: dist 0.0693 loss 3.5849
step  628/1000: dist 0.0691 loss 0.8364
step  629/1000: dist 0.0692 loss 2.9211
step  630/1000: dist 0.0688 loss 5.4638
step  631/1000: dist 0.0690 loss 4.7101
step  632/1000: dist 0.0687 loss 5.2930
